"","seqnames","start","end","width","strand","fold_change","negative_log10(pvalue)","SYMBOL","annotation","annotation_TSS"
"15479","chr5",110268611,110269799,1189,"*",6.14395,40.50425,"Pgam5","Promoter","TSS"
"15480","chr5",110283832,110286916,3085,"*",5.04068,19.41792,"Pole","Promoter","TSS"
"15481","chr5",110446651,110449627,2977,"*",5.40206,21.59586,"Fbrsl1","Promoter","TSS"
"15482","chr5",110652165,110654662,2498,"*",7.0325,39.80313,"Noc4l","Promoter","TSS"
"15483","chr5",110778236,110781531,3296,"*",8.80336,51.91283,"Pus1","Promoter","TSS"
"15484","chr5",110807698,110810008,2311,"*",9.40359,57.94583,"Ulk1","Promoter","TSS"
"15485","chr5",110838055,110841494,3440,"*",7.90302,43.20777,"Hscb","Promoter","TSS"
"15486","chr5",111139274,111140621,1348,"*",4.90187,17.82326,"Mir701","Intron","Intron"
"15487","chr5",111177955,111179000,1046,"*",2.18027,3.61326,"Pitpnb","Intron","Intron"
"15488","chr5",111330051,111332039,1989,"*",3.86386,17.15525,"Pitpnb","Promoter","TSS"
"15489","chr5",112275872,112279319,3448,"*",6.25388,34.68666,"Tpst2","Promoter","TSS"
"15490","chr5",112324252,112327277,3026,"*",8.88925,52.84657,"Tfip11","Promoter","TSS"
"15491","chr5",113014304,113015989,1686,"*",5.07543,28.06298,"Grk3","Promoter","TSS"
"15492","chr5",113035496,113036565,1070,"*",4.00153,11.59966,"Grk3","Intergenic","enhancer"
"15493","chr5",113119050,113121035,1986,"*",6.30241,28.87307,"2900026A02Rik","Intron","Intron"
"15494","chr5",113157442,113159085,1644,"*",4.59478,16.59549,"2900026A02Rik","Intron","Intron"
"15495","chr5",113162496,113165645,3150,"*",4.38815,16.65755,"2900026A02Rik","Promoter","TSS"
"15496","chr5",113179323,113181506,2184,"*",8.05332,51.7064,"2900026A02Rik","Intergenic","enhancer"
"15497","chr5",113224099,113225914,1816,"*",4.30164,13.58198,"Tmem211","Promoter","TSS"
"15498","chr5",113734646,113736759,2114,"*",5.30203,20.82874,"Ficd","Promoter","TSS"
"15499","chr5",113770393,113773736,3344,"*",4.98746,26.52046,"Sart3","Promoter","TSS"
"15500","chr5",113907022,113912962,5941,"*",5.209,29.54191,"Coro1c","Promoter","TSS"
"15501","chr5",113945007,113946305,1299,"*",3.69206,10.9301,"Coro1c","Exon","Exon"
"15502","chr5",114130360,114132997,2638,"*",6.89167,34.01247,"Ung","Promoter","TSS"
"15503","chr5",114247470,114249218,1749,"*",7.60291,40.40117,"Foxn4","Exon","Exon"
"15504","chr5",114378990,114382810,3821,"*",4.36054,23.21271,"Ube3b","Promoter","TSS"
"15505","chr5",114688795,114690921,2127,"*",5.53906,37.57363,"Gltp","Promoter","TSS"
"15506","chr5",114771572,114776055,4484,"*",6.90363,41.52777,"Git2","Promoter","TSS"
"15507","chr5",114941458,114943855,2398,"*",7.29806,43.47344,"2210016L21Rik","Promoter","TSS"
"15508","chr5",114965141,114966281,1141,"*",5.30203,20.82874,"Hnf1a","Intron","Intron"
"15509","chr5",114978688,114981375,2688,"*",7.90302,43.20777,"Hnf1a","Exon","Exon"
"15510","chr5",115008075,115013632,5558,"*",4.97744,23.33522,"Sppl3","Promoter","TSS"
"15511","chr5",115050472,115052185,1714,"*",2.60099,3.81142,"Sppl3","Intron","Intron"
"15512","chr5",115057209,115060777,3569,"*",3.4013,7.93802,"Sppl3","Intron","Intron"
"15513","chr5",115150549,115162385,11837,"*",9.20352,55.91536,"Mlec","Promoter","TSS"
"15514","chr5",115164677,115168088,3412,"*",6.25691,56.26096,"Mlec","Intergenic","Intergenic"
"15515","chr5",115173518,115174567,1050,"*",2.50096,3.36283,"Cabp1","Intron","Intron"
"15516","chr5",115181290,115191276,9987,"*",6.60252,31.43245,"Cabp1","Promoter","TSS"
"15517","chr5",115194825,115195758,934,"*",2.28868,2.59741,"Cabp1","Promoter","TSS"
"15518","chr5",115203564,115204590,1027,"*",2.35536,3.40175,"Cabp1","Intergenic","enhancer"
"15519","chr5",115206022,115207234,1213,"*",2.60099,3.81142,"Cabp1","Intergenic","enhancer"
"15520","chr5",115209958,115210909,952,"*",2.40092,2.93073,"Cabp1","Intergenic","enhancer"
"15521","chr5",115217315,115222054,4740,"*",2.60099,3.81142,"Pop5","Intergenic","enhancer"
"15522","chr5",115223016,115226891,3876,"*",2.52034,3.56493,"Pop5","Intergenic","enhancer"
"15523","chr5",115228480,115244406,15927,"*",6.63182,47.37268,"Pop5","Promoter","TSS"
"15524","chr5",115256639,115260131,3493,"*",3.20122,6.8211,"Rnf10","Exon","Exon"
"15525","chr5",115261295,115266610,5316,"*",2.27414,3.0043,"Rnf10","Intron","Intron"
"15526","chr5",115267615,115274296,6682,"*",5.64383,31.55277,"Rnf10","Promoter","TSS"
"15527","chr5",115298666,115302910,4245,"*",7.06607,43.2893,"Gm13830","Promoter","TSS"
"15528","chr5",115313130,115314850,1721,"*",3.9836,16.18604,"Gm13830","Intron","Intron"
"15529","chr5",115325891,115330042,4152,"*",4.70633,28.22809,"Srsf9","Promoter","TSS"
"15530","chr5",115338975,115343069,4095,"*",4.98416,24.75975,"Gatc","Promoter","TSS"
"15531","chr5",115347865,115350346,2482,"*",3.826,15.10912,"Cox6a1","Promoter","TSS"
"15532","chr5",115359120,115360787,1668,"*",11.20428,77.01154,"Cox6a1","Intergenic","enhancer"
"15533","chr5",115484031,115485443,1413,"*",3.80145,10.33091,"Sirt4","Promoter","TSS"
"15534","chr5",115506726,115507820,1095,"*",4.96421,20.14829,"Pxn","Promoter","TSS"
"15535","chr5",115520905,115521805,901,"*",4.2234,15.91871,"Pxn","Intron","Intron"
"15536","chr5",115535246,115536232,987,"*",5.45018,24.82101,"Pxn","Intron","Intron"
"15537","chr5",115541430,115543561,2132,"*",7.90861,52.54464,"Pxn","Promoter","TSS"
"15538","chr5",115558372,115562693,4322,"*",6.08361,36.35815,"Rplp0","Promoter","TSS"
"15539","chr5",115631091,115633050,1960,"*",5.98848,33.35039,"1110006O24Rik","Promoter","TSS"
"15540","chr5",115844107,115846428,2322,"*",6.69093,55.47971,"Cit","Promoter","TSS"
"15541","chr5",116017990,116019549,1560,"*",2.70103,4.2768,"Prkab1","Exon","Exon"
"15542","chr5",117116965,117121054,4090,"*",3.93969,16.77346,"Taok3","Promoter","TSS"
"15543","chr5",117133743,117135896,2154,"*",4.62047,16.70106,"Taok3","Promoter","TSS"
"15544","chr5",117286587,117287524,938,"*",5.91071,32.54254,"Pebp1","Promoter","TSS"
"15545","chr5",117318689,117319824,1136,"*",3.45279,12.68634,"Vsig10","Promoter","TSS"
"15546","chr5",117356573,117358466,1894,"*",4.04487,18.4539,"Wsb2","Promoter","TSS"
"15547","chr5",117387450,117388979,1530,"*",6.61066,40.02739,"Rfc5","Promoter","TSS"
"15548","chr5",118556099,118557143,1045,"*",3.41488,8.21401,"Med13l","Intergenic","enhancer"
"15549","chr5",120502284,120503558,1275,"*",5.28161,22.58512,"Plbd2","Promoter","TSS"
"15550","chr5",120558649,120561320,2672,"*",4.29767,21.03848,"Tpcn1","Promoter","TSS"
"15551","chr5",120587505,120588575,1071,"*",7.56308,43.23472,"Tpcn1","Promoter","TSS"
"15552","chr5",120611012,120614927,3916,"*",5.15227,22.02387,"Rita1","Promoter","TSS"
"15553","chr5",120775139,120777623,2485,"*",5.39383,27.57256,"Oas3","Promoter","TSS"
"15554","chr5",120811909,120813197,1289,"*",6.24617,47.12999,"Oas1c","Promoter","TSS"
"15555","chr5",121190218,121191874,1657,"*",4.72886,20.11317,"Ptpn11","Promoter","TSS"
"15556","chr5",121204617,121208641,4025,"*",7.24314,47.56843,"Rpl6","Promoter","TSS"
"15557","chr5",121384773,121387511,2739,"*",5.36173,21.4433,"Trafd1","Promoter","TSS"
"15558","chr5",121396461,121400329,3869,"*",5.53097,23.6483,"Naa25","Promoter","TSS"
"15559","chr5",121450753,121454217,3465,"*",10.18573,68.01255,"Erp29","Promoter","TSS"
"15560","chr5",121500452,121501696,1245,"*",4.7018,16.37087,"Adam1b","Promoter","TSS"
"15561","chr5",121544379,121546670,2292,"*",8.1031,45.10534,"Mapkapk5","Promoter","TSS"
"15562","chr5",121591727,121594678,2952,"*",5.67067,34.06489,"Aldh2","Promoter","TSS"
"15563","chr5",121618421,121620683,2263,"*",5.00191,18.5605,"Acad12","Promoter","TSS"
"15564","chr5",121710900,121713384,2485,"*",4.88339,20.48465,"Atxn2","Promoter","TSS"
"15565","chr5",121833221,121839712,6492,"*",6.85787,43.15633,"Sh2b3","Promoter","TSS"
"15566","chr5",121842425,121844363,1939,"*",3.70855,15.00264,"Pheta1","Intergenic","enhancer"
"15567","chr5",121847927,121849969,2043,"*",4.37544,17.82326,"Pheta1","Promoter","TSS"
"15568","chr5",122131525,122132964,1440,"*",5.19295,24.37781,"Ccdc63","Promoter","TSS"
"15569","chr5",122143942,122146704,2763,"*",5.74325,35.6784,"Ccdc63","Intergenic","enhancer"
"15570","chr5",122157711,122159776,2066,"*",5.62677,35.78078,"Ppp1cc","Promoter","TSS"
"15571","chr5",122264011,122265277,1267,"*",5.58087,26.56414,"Tctn1","Promoter","TSS"
"15572","chr5",122283915,122286491,2577,"*",3.62103,13.31405,"Pptc7","Promoter","TSS"
"15573","chr5",122353541,122356013,2473,"*",5.64586,25.68598,"Rad9b","Promoter","TSS"
"15574","chr5",122371908,122373917,2010,"*",4.11233,14.27273,"Gpn3","Promoter","TSS"
"15575","chr5",122500233,122503013,2781,"*",6.20237,28.0366,"Atp2a2","Promoter","TSS"
"15576","chr5",122769865,122771671,1807,"*",7.20275,36.73867,"Camkk2","Intron","Intron"
"15577","chr5",122777463,122780515,3053,"*",4.25271,22.84605,"Camkk2","Promoter","TSS"
"15578","chr5",122819474,122821265,1792,"*",6.50249,30.57146,"Anapc5","Promoter","TSS"
"15579","chr5",122849399,122850972,1574,"*",5.93701,34.7342,"Rnf34","Promoter","TSS"
"15580","chr5",122899334,122900990,1657,"*",4.6295,19.3239,"Kdm2b","Promoter","TSS"
"15581","chr5",122987216,122990983,3768,"*",4.77302,27.99457,"A930024E05Rik","Promoter","TSS"
"15582","chr5",123013989,123020414,6426,"*",5.87564,36.44357,"Orai1","Promoter","TSS"
"15583","chr5",123024783,123026367,1585,"*",3.82462,11.45993,"Orai1","Intron","Intron"
"15584","chr5",123057215,123059705,2491,"*",3.60138,9.10976,"Morn3","Intergenic","enhancer"
"15585","chr5",123075133,123078224,3092,"*",3.26703,15.7242,"Tmem120b","Promoter","TSS"
"15586","chr5",123128433,123132371,3939,"*",10.10386,65.19216,"Rhof","Promoter","TSS"
"15587","chr5",123135834,123140497,4664,"*",8.46879,53.1622,"Setd1b","Promoter","TSS"
"15588","chr5",123141471,123145173,3703,"*",4.71409,27.28965,"Setd1b","Promoter","TSS"
"15589","chr5",123149877,123151168,1292,"*",8.01369,56.74142,"Setd1b","Exon","Exon"
"15590","chr5",123343545,123346177,2633,"*",6.08361,36.35815,"Bcl7a","Promoter","TSS"
"15591","chr5",123376649,123379150,2502,"*",5.90226,25.56767,"Mlxip","Intergenic","enhancer"
"15592","chr5",123393534,123396690,3157,"*",7.02523,40.71596,"Mlxip","Promoter","TSS"
"15593","chr5",123500202,123502882,2681,"*",5.20199,20.06426,"B3gnt4","Exon","Exon"
"15594","chr5",123572132,123573468,1337,"*",4.37884,16.31295,"Vps33a","Promoter","TSS"
"15595","chr5",123670136,123671784,1649,"*",6.10646,31.84344,"Clip1","Intron","Intron"
"15596","chr5",123682756,123685011,2256,"*",5.27578,30.28771,"Clip1","Promoter","TSS"
"15597","chr5",123720162,123721713,1552,"*",6.20237,28.0366,"Zcchc8","Promoter","TSS"
"15598","chr5",123747333,123750554,3222,"*",4.47108,19.83179,"Rsrc2","Promoter","TSS"
"15599","chr5",123906307,123909592,3286,"*",8.43345,49.74641,"Denr","Promoter","TSS"
"15600","chr5",124030516,124032221,1706,"*",9.50474,83.10819,"Vps37b","Promoter","TSS"
"15601","chr5",124035495,124036728,1234,"*",3.00115,5.76037,"Vps37b","Intergenic","enhancer"
"15602","chr5",124049713,124052196,2484,"*",7.48049,40.87196,"Vps37b","Intergenic","enhancer"
"15603","chr5",124080059,124081536,1478,"*",5.8141,30.43573,"Abcb9","Promoter","TSS"
"15604","chr5",124110895,124114151,3257,"*",12.04379,114.67457,"Ogfod2","Promoter","TSS"
"15605","chr5",124249121,124250168,1048,"*",2.50096,3.36283,"Pitpnm2","Promoter","TSS"
"15606","chr5",124326261,124328633,2373,"*",7.50287,39.47635,"Mphosph9","Promoter","TSS"
"15607","chr5",124346036,124348692,2657,"*",2.84267,6.08598,"Cdk2ap1","Exon","Exon"
"15608","chr5",124352625,124355841,3217,"*",7.49144,43.40452,"Cdk2ap1","Promoter","TSS"
"15609","chr5",124424501,124426511,2011,"*",7.04015,38.89109,"Sbno1","Promoter","TSS"
"15610","chr5",124438464,124442518,4055,"*",10.30394,67.30424,"Kmt5a","Promoter","TSS"
"15611","chr5",124443913,124447102,3190,"*",9.20352,55.91536,"Kmt5a","Promoter","TSS"
"15612","chr5",124475598,124484201,8604,"*",8.82315,54.23492,"Snrnp35","Promoter","TSS"
"15613","chr5",124540119,124542505,2387,"*",2.67741,7.58899,"Tmed2","Promoter","TSS"
"15614","chr5",124551885,124553927,2043,"*",5.40206,21.59586,"Ddx55","Promoter","TSS"
"15615","chr5",124577663,124580863,3201,"*",5.70218,23.95772,"Eif2b1","Promoter","TSS"
"15616","chr5",124627883,124630198,2316,"*",6.3351,35.52206,"Atp6v0a2","Promoter","TSS"
"15617","chr5",125139951,125141607,1657,"*",3.81446,10.90244,"Ncor2","Intron","Intron"
"15618","chr5",125177272,125180339,3068,"*",5.15957,22.41311,"Ncor2","Promoter","TSS"
"15619","chr5",125339472,125341655,2184,"*",5.62577,27.94366,"Scarb1","Promoter","TSS"
"15620","chr5",125387400,125391266,3867,"*",6.39779,30.57289,"Ubc","Promoter","TSS"
"15621","chr5",125392214,125395063,2850,"*",6.50249,30.57146,"Ubc","Promoter","TSS"
"15622","chr5",125404498,125410787,6290,"*",7.70294,41.33176,"Ubc","Exon","Exon"
"15623","chr5",125440964,125443068,2105,"*",7.04048,40.78953,"Bri3bp","Promoter","TSS"
"15624","chr5",125465189,125466310,1122,"*",2.90111,5.24956,"Aacs","Intergenic","enhancer"
"15625","chr5",125475322,125478258,2937,"*",6.77461,62.97098,"Aacs","Promoter","TSS"
"15626","chr5",127616074,127617344,1271,"*",4.19601,22.19846,"Slc15a4","Promoter","TSS"
"15627","chr5",129007577,129009483,1907,"*",5.86679,27.85702,"Stx2","Promoter","TSS"
"15628","chr5",129018640,129022901,4262,"*",3.71519,18.56846,"Ran","Promoter","TSS"
"15629","chr5",129500590,129502794,2205,"*",2.64576,6.8211,"Sfswap","Promoter","TSS"
"15630","chr5",129715164,129716503,1340,"*",5.90226,25.56767,"Mrps17","Promoter","TSS"
"15631","chr5",129785771,129789307,3537,"*",7.50287,39.47635,"Psph","Promoter","TSS"
"15632","chr5",129885292,129887229,1938,"*",5.90226,25.56767,"Chchd2","Promoter","TSS"
"15633","chr5",129939802,129943893,4092,"*",3.67301,14.06992,"Vkorc1l1","Promoter","TSS"
"15634","chr5",130001613,130003359,1747,"*",5.37101,32.70646,"Gusb","Promoter","TSS"
"15635","chr5",130028960,130030240,1281,"*",4.53424,17.93102,"Crcp","Promoter","TSS"
"15636","chr5",130144151,130146075,1925,"*",3.19611,13.98142,"Kctd7","Promoter","TSS"
"15637","chr5",130171245,130172964,1720,"*",3.18201,11.23135,"Rabgef1","Promoter","TSS"
"15638","chr5",130221890,130224368,2479,"*",6.59166,32.28805,"Tmem248","Promoter","TSS"
"15639","chr5",134098819,134102958,4140,"*",5.20199,20.06426,"Castor2","Promoter","TSS"
"15640","chr5",134174871,134177155,2285,"*",5.53809,25.59592,"Rcc1l","Promoter","TSS"
"15641","chr5",134182218,134184403,2186,"*",5.90226,25.56767,"Gtf2ird2","Promoter","TSS"
"15642","chr5",134227955,134233311,5357,"*",7.40283,38.55771,"Ncf1","Promoter","TSS"
"15643","chr5",134311075,134315874,4800,"*",7.70294,41.33176,"Gtf2i","Promoter","TSS"
"15644","chr5",134326186,134327254,1069,"*",4.07749,12.72627,"Mir3965","Promoter","TSS"
"15645","chr5",134341612,134343098,1487,"*",6.00778,27.64872,"Mir3965","Intergenic","enhancer"
"15646","chr5",134550854,134552186,1333,"*",3.98652,18.39936,"Clip2","Promoter","TSS"
"15647","chr5",134571923,134572990,1068,"*",6.45628,32.58638,"Mir7228","Promoter","TSS"
"15648","chr5",134606835,134608602,1768,"*",3.42982,8.94534,"Lat2","Promoter","TSS"
"15649","chr5",134637300,134640051,2752,"*",6.60252,31.43245,"Eif4h","Promoter","TSS"
"15650","chr5",134687182,134689541,2360,"*",3.40372,16.01908,"Limk1","Promoter","TSS"
"15651","chr5",135008245,135011343,3099,"*",6.50249,30.57146,"Abhd11","Promoter","TSS"
"15652","chr5",135062278,135067027,4750,"*",4.80841,30.56804,"Dnajc30","Promoter","TSS"
"15653","chr5",135148253,135151943,3691,"*",5.39383,27.57256,"Tbl2","Promoter","TSS"
"15654","chr5",135167977,135169904,1928,"*",8.00306,44.15351,"Bcl7b","Promoter","TSS"
"15655","chr5",135185967,135190101,4135,"*",5.60214,23.16358,"Baz1b","Promoter","TSS"
"15656","chr5",135368977,135372132,3156,"*",7.40283,38.55771,"Nsun5","Promoter","TSS"
"15657","chr5",135393145,135395906,2762,"*",6.77,35.33313,"Pom121","Promoter","TSS"
"15658","chr5",135536813,135539865,3053,"*",7.40283,38.55771,"Hip1","Intron","Intron"
"15659","chr5",135543336,135546040,2705,"*",10.27524,69.03442,"Hip1","Promoter","TSS"
"15660","chr5",135624120,135625975,1856,"*",11.40436,79.21159,"Rhbdd2","Intergenic","enhancer"
"15661","chr5",135628880,135630165,1286,"*",4.9315,23.11204,"Rhbdd2","Promoter","TSS"
"15662","chr5",135631067,135634432,3366,"*",8.76574,55.08979,"Rhbdd2","Promoter","TSS"
"15663","chr5",135656827,135658199,1373,"*",4.7018,16.37087,"Rhbdd2","Intergenic","enhancer"
"15664","chr5",135668456,135671828,3373,"*",7.04015,38.89109,"Por","Intergenic","enhancer"
"15665","chr5",135687724,135691052,3329,"*",8.12192,55.20892,"Por","Promoter","TSS"
"15666","chr5",135742362,135744729,2368,"*",6.40245,29.71817,"Tmem120a","Promoter","TSS"
"15667","chr5",135776042,135781865,5824,"*",6.07177,43.02087,"Mdh2","Promoter","TSS"
"15668","chr5",135931138,135937694,6557,"*",8.32191,60.5314,"Ywhag","Promoter","TSS"
"15669","chr5",135944000,135945039,1040,"*",2.40092,2.93073,"Ywhag","Intergenic","enhancer"
"15670","chr5",135950532,135951727,1196,"*",6.30241,28.87307,"Ssc4d","Intergenic","enhancer"
"15671","chr5",135955982,135964790,8809,"*",9.00344,53.904,"Ssc4d","Promoter","TSS"
"15672","chr5",135990490,135991618,1129,"*",3.30126,7.37138,"Dtx2","Intergenic","enhancer"
"15673","chr5",135993610,135996849,3240,"*",7.72736,48.04435,"Dtx2","Promoter","TSS"
"15674","chr5",135998959,136000079,1121,"*",2.50096,3.36283,"Dtx2","Intron","Intron"
"15675","chr5",136076300,136078078,1779,"*",3.47231,10.2568,"Rasa4","Intergenic","enhancer"
"15676","chr5",136083440,136085385,1946,"*",5.44464,24.03891,"Rasa4","Promoter","TSS"
"15677","chr5",136113982,136119667,5686,"*",7.74472,42.02003,"Polr2j","Promoter","TSS"
"15678","chr5",136133702,136138027,4326,"*",6.90971,34.55252,"Lrwd1","Promoter","TSS"
"15679","chr5",136167517,136173155,5639,"*",6.35388,42.16727,"Orai2","Promoter","TSS"
"15680","chr5",136196653,136201259,4607,"*",6.70102,51.89841,"Prkrip1","Promoter","TSS"
"15681","chr5",136242753,136245991,3239,"*",4.67271,16.91411,"Sh2b2","Promoter","TSS"
"15682","chr5",136563058,136569252,6195,"*",4.50796,24.10289,"Cux1","Promoter","TSS"
"15683","chr5",136604741,136606019,1279,"*",2.52723,3.85924,"Cux1","Intergenic","enhancer"
"15684","chr5",136621017,136629316,8300,"*",4.93876,30.04859,"Cux1","Intergenic","enhancer"
"15685","chr5",136630569,136634758,4190,"*",3.94954,13.02903,"Myl10","Intergenic","enhancer"
"15686","chr5",136707643,136709135,1493,"*",4.10157,12.25062,"Myl10","Intergenic","enhancer"
"15687","chr5",136734138,136735075,938,"*",2.60099,3.81142,"Myl10","Intergenic","enhancer"
"15688","chr5",136748327,136749948,1622,"*",2.50096,3.36283,"Myl10","Exon","Exon"
"15689","chr5",136905472,136909196,3725,"*",4.50172,14.95572,"Ift22","Promoter","TSS"
"15690","chr5",136919166,136920953,1788,"*",8.23958,47.81708,"4933404O12Rik","Promoter","TSS"
"15691","chr5",136950434,136954999,4566,"*",9.80375,62.05943,"Fis1","Promoter","TSS"
"15692","chr5",136960904,136962723,1820,"*",7.83997,94.96413,"Fis1","Promoter","TSS"
"15693","chr5",136985457,136988501,3045,"*",6.15012,38.84082,"Plod3","Promoter","TSS"
"15694","chr5",137024413,137034517,10105,"*",4.40761,21.04612,"Vgf","Promoter","TSS"
"15695","chr5",137043677,137046065,2389,"*",6.84398,42.6178,"Ap1s1","Promoter","TSS"
"15696","chr5",137102384,137105000,2617,"*",5.46374,24.12265,"Trim56","Intergenic","enhancer"
"15697","chr5",137114657,137118511,3855,"*",5.80681,47.36692,"Trim56","Promoter","TSS"
"15698","chr5",137293583,137295571,1989,"*",6.93492,44.02929,"Mir8116","Promoter","TSS"
"15699","chr5",137305351,137308892,3542,"*",6.8026,33.17419,"Srrt","Promoter","TSS"
"15700","chr5",137331448,137336019,4572,"*",5.60413,28.2241,"Slc12a9","Promoter","TSS"
"15701","chr5",137501501,137503529,2029,"*",3.90149,10.95925,"Pop7","Promoter","TSS"
"15702","chr5",137510223,137511831,1609,"*",5.05416,19.82833,"Gigyf1","Intron","Intron"
"15703","chr5",137531242,137534433,3192,"*",5.45125,30.89625,"Epo","Promoter","TSS"
"15704","chr5",137569873,137571310,1438,"*",4.05349,16.82038,"Tfr2","Promoter","TSS"
"15705","chr5",137599764,137602293,2530,"*",6.20237,28.0366,"Mospd3","Promoter","TSS"
"15706","chr5",137628120,137632656,4537,"*",6.93492,44.02929,"Gm20605","Promoter","TSS"
"15707","chr5",137682127,137684620,2494,"*",4.26315,18.76493,"Agfg2","Promoter","TSS"
"15708","chr5",137705437,137707867,2431,"*",4.86344,18.35574,"Agfg2","Intergenic","enhancer"
"15709","chr5",137740426,137742325,1900,"*",5.72519,24.45037,"Nyap1","Promoter","TSS"
"15710","chr5",137745652,137750588,4937,"*",4.37609,26.05102,"Tsc22d4","Promoter","TSS"
"15711","chr5",137776879,137780031,3153,"*",6.40834,32.81233,"Ppp1r35","Promoter","TSS"
"15712","chr5",137782038,137787636,5599,"*",7.30279,37.64493,"Mepce","Promoter","TSS"
"15713","chr5",138116360,138118375,2016,"*",3.90038,16.82936,"Zscan21","Promoter","TSS"
"15714","chr5",138153915,138155679,1765,"*",4.30164,13.58198,"Zfp113","Promoter","TSS"
"15715","chr5",138168492,138173644,5153,"*",9.01517,59.06385,"Ap4m1","Promoter","TSS"
"15716","chr5",138184996,138189070,4075,"*",11.60444,81.42596,"Taf6","Promoter","TSS"
"15717","chr5",138194306,138196669,2364,"*",5.31147,29.37774,"Mblac1","Promoter","TSS"
"15718","chr5",138216207,138217270,1064,"*",3.18392,10.42278,"Nxpe5","Intergenic","enhancer"
"15719","chr5",138221937,138227379,5443,"*",4.99289,28.64598,"Nxpe5","Promoter","TSS"
"15720","chr5",138255044,138265938,10895,"*",9.91792,72.23717,"BC037034","Promoter","TSS"
"15721","chr5",139149107,139151668,2562,"*",4.9588,19.08693,"Prkar1b","Promoter","TSS"
"15722","chr5",139196676,139197830,1155,"*",5.31176,24.19714,"Sun1","Promoter","TSS"
"15723","chr5",139199085,139201745,2661,"*",6.90264,34.0548,"Sun1","Promoter","TSS"
"15724","chr5",139251783,139254351,2569,"*",11.40436,79.21159,"Get4","Promoter","TSS"
"15725","chr5",139298281,139299663,1383,"*",2.85362,6.12955,"Adap1","Intron","Intron"
"15726","chr5",139323867,139328139,4273,"*",6.08732,34.69478,"Adap1","Promoter","TSS"
"15727","chr5",139363971,139365623,1653,"*",5.98628,26.73432,"Mir339","Exon","Exon"
"15728","chr5",139377186,139383775,6590,"*",4.84515,27.76311,"Gpr146","Promoter","TSS"
"15729","chr5",139482221,139485545,3325,"*",3.92018,19.09138,"Zfand2a","Promoter","TSS"
"15730","chr5",139555008,139556301,1294,"*",3.20122,6.8211,"Uncx","Intergenic","enhancer"
"15731","chr5",139701862,139703005,1144,"*",6.98485,42.40617,"Micall2","Intergenic","enhancer"
"15732","chr5",139734628,139738660,4033,"*",5.12658,32.30051,"Micall2","Promoter","TSS"
"15733","chr5",139773540,139778193,4654,"*",5.03559,22.91632,"Ints1","Promoter","TSS"
"15734","chr5",139781040,139782278,1239,"*",4.10157,12.25062,"Ints1","Intergenic","enhancer"
"15735","chr5",139789836,139795453,5618,"*",7.30279,37.64493,"Mafk","Promoter","TSS"
"15736","chr5",139825355,139827472,2118,"*",5.94046,36.40135,"Psmg3","Promoter","TSS"
"15737","chr5",139830971,139833644,2674,"*",5.60214,23.16358,"Psmg3","Intergenic","enhancer"
"15738","chr5",140319759,140322907,3149,"*",5.24443,33.78236,"Mad1l1","Promoter","TSS"
"15739","chr5",140330129,140332766,2638,"*",10.80216,88.60759,"Nudt1","Promoter","TSS"
"15740","chr5",140387520,140390729,3210,"*",4.47584,22.66175,"Snx8","Promoter","TSS"
"15741","chr5",140416955,140422797,5843,"*",5.32513,38.77867,"Eif3b","Promoter","TSS"
"15742","chr5",140501248,140508795,7548,"*",6.07177,43.02087,"Chst12","Promoter","TSS"
"15743","chr5",140567150,140568343,1194,"*",3.43301,8.50888,"Grifin","Promoter","TSS"
"15744","chr5",140596193,140597350,1158,"*",3.1493,8.0404,"Lfng","Intergenic","enhancer"
"15745","chr5",140607420,140611702,4283,"*",4.87997,29.33513,"Lfng","Promoter","TSS"
"15746","chr5",140646378,140648996,2619,"*",5.08872,22.45215,"Ttyh3","Promoter","TSS"
"15747","chr5",140662324,140663955,1632,"*",4.09155,14.18965,"Ttyh3","Exon","Exon"
"15748","chr5",140699935,140706418,6484,"*",4.53521,27.11807,"Brat1","Promoter","TSS"
"15749","chr5",140732463,140734163,1701,"*",2.94127,8.4463,"Amz1","Promoter","TSS"
"15750","chr5",140828035,140831690,3656,"*",3.70405,13.72565,"Gna12","Promoter","TSS"
"15751","chr5",142368195,142370183,1989,"*",4.15188,13.87115,"Foxk1","Intergenic","enhancer"
"15752","chr5",142391152,142393142,1991,"*",4.198,14.93345,"Foxk1","Intergenic","enhancer"
"15753","chr5",142400933,142403653,2721,"*",3.33922,15.58446,"Foxk1","Promoter","TSS"
"15754","chr5",142440016,142442275,2260,"*",5.05561,26.19102,"Ap5z1","Intron","Intron"
"15755","chr5",142462522,142466000,3479,"*",5.11681,23.65697,"Ap5z1","Promoter","TSS"
"15756","chr5",142628427,142631795,3369,"*",5.43057,40.28907,"Wipi2","Promoter","TSS"
"15757","chr5",142792773,142795216,2444,"*",9.09655,66.87394,"Tnrc18","Intron","Intron"
"15758","chr5",142812954,142823695,10742,"*",6.2302,38.00359,"Tnrc18","Promoter","TSS"
"15759","chr5",142893977,142896293,2317,"*",6.81657,44.78561,"Fbxl18","Promoter","TSS"
"15760","chr5",142903826,142910368,6543,"*",10.80216,88.60759,"Actb","Promoter","TSS"
"15761","chr5",142920655,142921741,1087,"*",3.29602,7.36614,"Actb","Intergenic","enhancer"
